time,frequency,confidence
24.570,173.550,0.925017
24.580,173.993,0.848635
24.610,166.101,0.801821
24.620,165.730,0.779559
24.680,165.250,0.892949
24.690,164.982,0.851018
24.780,157.576,0.845180
24.790,155.616,0.921809
24.800,155.132,0.941843
24.810,156.288,0.911919
24.820,161.236,0.765321
24.830,164.787,0.896312
24.840,168.778,0.838908
24.850,171.622,0.896734
24.860,171.578,0.865535
24.880,163.254,0.853150
25.020,229.561,0.812991
25.030,227.688,0.902240
25.040,225.098,0.910543
25.050,221.819,0.886964
25.060,219.317,0.897645
25.070,218.309,0.945072
25.080,217.472,0.944068
25.090,216.700,0.910786
25.100,216.429,0.926906
25.110,216.745,0.914983
25.120,217.526,0.956611
25.130,218.085,0.964206
25.140,218.396,0.955677
25.150,218.507,0.953118
25.160,218.306,0.956326
25.170,218.168,0.960282
25.180,217.885,0.962794
25.190,217.922,0.958472
25.200,218.517,0.949769
25.210,219.293,0.925271
25.220,219.601,0.925499
25.230,219.476,0.919902
25.240,219.422,0.919063
25.250,219.483,0.924113
25.260,218.867,0.940421
25.270,217.756,0.952403
25.280,216.074,0.928850
25.290,212.972,0.927305
25.300,210.894,0.953124
25.310,210.810,0.952856
25.320,212.228,0.933829
25.330,215.182,0.927488
25.340,218.493,0.901014
25.350,223.583,0.808176
25.370,235.021,0.891016
25.380,235.106,0.885134
25.390,231.296,0.796893
25.400,223.808,0.763633
25.430,194.853,0.807424
25.440,192.783,0.920316
25.450,193.277,0.893712
25.460,194.952,0.923762
25.470,196.462,0.921773
25.480,198.410,0.882383
25.490,199.930,0.846481
25.500,200.230,0.837613
25.510,198.519,0.843376
25.520,195.905,0.778087
25.590,239.371,0.824094
25.600,244.415,0.891449
25.610,248.152,0.908045
25.620,252.362,0.904741
25.630,255.346,0.938798
25.640,256.996,0.961269
25.650,257.762,0.947022
25.660,258.794,0.937017
25.670,259.926,0.933347
25.680,261.327,0.931618
25.690,262.095,0.961645
25.700,262.553,0.967393
25.710,262.788,0.964409
25.720,262.206,0.971605
25.730,261.924,0.968712
25.740,261.587,0.964384
25.750,261.233,0.953780
25.760,260.183,0.952690
25.770,259.422,0.962021
25.780,259.496,0.964125
25.790,260.345,0.944831
25.800,261.189,0.941975
25.810,261.684,0.954136
25.820,261.539,0.960036
25.830,260.732,0.942663
25.840,259.868,0.958459
25.850,258.352,0.949524
25.860,256.650,0.962487
25.870,254.677,0.939799
25.880,252.734,0.940075
25.890,250.948,0.943824
25.900,250.013,0.947532
25.910,251.044,0.940056
25.920,253.736,0.940058
25.930,257.237,0.941942
25.940,259.470,0.956594
25.950,260.438,0.945485
25.960,260.567,0.946319
25.970,260.644,0.939793
25.980,260.653,0.929401
25.990,260.263,0.947692
26.000,259.584,0.958246
26.010,258.363,0.951236
26.020,256.829,0.966693
26.030,254.785,0.937836
26.040,252.901,0.931451
26.050,250.693,0.923141
26.060,248.860,0.898007
26.070,248.139,0.938432
26.080,248.931,0.924553
26.090,251.074,0.962677
26.100,252.595,0.937633
26.110,253.662,0.925194
26.120,252.927,0.882599
26.130,247.938,0.812618
26.140,242.264,0.864575
26.150,237.084,0.781548
26.170,221.691,0.810460
26.180,216.321,0.896939
26.190,215.267,0.937072
26.200,215.842,0.942938
26.210,217.275,0.926031
26.220,219.124,0.888922
26.230,220.632,0.906939
26.240,221.373,0.808030
26.280,258.312,0.754819
26.290,257.695,0.850617
26.300,257.807,0.900544
26.310,258.512,0.922426
26.320,259.091,0.935834
26.330,259.885,0.943060
26.340,260.177,0.929709
26.350,260.280,0.900288
26.360,260.078,0.862676
26.370,258.443,0.878788
26.380,258.339,0.917447
26.390,260.019,0.931673
26.400,261.302,0.936180
26.410,260.777,0.894353
26.420,258.336,0.842923
26.430,253.423,0.791644
26.440,248.807,0.765914
26.450,247.216,0.764784
26.610,223.289,0.758927
26.620,227.487,0.836813
26.630,227.271,0.855617
26.640,223.173,0.784111
26.660,204.683,0.897764
26.670,204.648,0.907880
26.710,256.423,0.762957
26.720,267.865,0.764363
26.730,273.174,0.896035
26.740,272.048,0.775036
26.760,249.992,0.824081
26.770,245.453,0.903035
26.810,287.028,0.804114
26.820,294.701,0.898624
26.830,297.867,0.968280
26.840,296.798,0.927418
26.850,291.335,0.889948
26.860,285.337,0.944706
26.870,283.853,0.963425
26.880,286.912,0.844570
26.920,346.885,0.874035
26.930,351.131,0.966029
26.940,349.443,0.935630
26.980,300.318,0.934322
26.990,300.216,0.946148
27.000,301.614,0.965636
27.010,303.394,0.949614
27.020,304.593,0.974174
27.030,303.524,0.955165
27.040,300.182,0.924691
27.050,293.661,0.751605
27.070,264.250,0.824458
27.080,261.386,0.946475
27.090,262.292,0.947733
27.100,266.903,0.870153
27.110,274.819,0.909118
27.120,282.164,0.830711
27.130,289.567,0.871160
27.140,292.088,0.957145
27.150,290.524,0.924344
27.160,284.516,0.883656
27.170,275.166,0.905042
27.180,271.377,0.966455
27.190,270.959,0.938357
27.200,274.874,0.771374
27.240,334.424,0.790824
27.250,343.795,0.822170
27.260,348.108,0.937996
27.270,349.071,0.970114
27.280,347.307,0.957537
27.290,343.349,0.950230
27.300,340.363,0.943077
27.310,340.527,0.929761
27.320,343.824,0.930342
27.330,345.543,0.973898
27.340,345.135,0.969128
27.350,343.399,0.966085
27.360,342.235,0.972034
27.370,341.392,0.962453
27.380,342.103,0.946469
27.390,344.676,0.929696
27.400,345.699,0.975731
27.410,345.300,0.973822
27.420,344.420,0.959188
27.430,343.424,0.967434
27.440,342.763,0.968168
27.450,342.315,0.970820
27.460,341.345,0.962851
27.470,338.009,0.944063
27.480,332.200,0.945672
27.490,328.626,0.931301
27.500,328.911,0.949997
27.510,332.859,0.896827
27.520,342.240,0.832327
27.530,348.601,0.925332
27.540,354.735,0.909666
27.550,357.767,0.897216
27.570,349.202,0.761404
27.730,252.657,0.846037
27.740,253.793,0.918774
27.750,257.593,0.899467
27.760,261.323,0.920401
27.770,262.966,0.958651
27.780,262.374,0.954858
27.790,259.166,0.912097
27.800,253.760,0.863557
27.810,245.647,0.860248
27.820,243.916,0.923035
27.830,246.230,0.907267
27.840,250.775,0.930706
27.850,256.564,0.879814
27.860,262.138,0.916341
27.870,265.380,0.961241
27.880,265.175,0.966161
27.890,262.530,0.932146
27.930,221.691,0.910985
27.940,219.392,0.921030
27.950,218.214,0.955540
27.960,217.421,0.955877
27.970,216.962,0.927315
27.980,216.060,0.932388
27.990,212.663,0.850372
28.000,207.316,0.843081
28.010,204.497,0.928647
28.020,203.956,0.879799
28.080,323.505,0.907039
28.090,324.843,0.892010
28.100,324.772,0.928372
28.110,323.858,0.960625
28.120,323.386,0.972747
28.130,324.130,0.958369
28.140,325.205,0.941214
28.150,324.728,0.922457
28.160,323.739,0.907469
28.170,323.475,0.774519
28.190,288.103,0.819977
28.200,288.017,0.872517
28.210,287.196,0.815957
28.220,287.645,0.787270
28.310,254.160,0.874383
28.320,258.251,0.932347
28.330,257.277,0.923477
28.340,252.028,0.899886
28.350,247.846,0.938125
28.360,246.848,0.933214
28.370,248.762,0.874717
28.410,291.582,0.864375
28.420,295.431,0.963516
28.430,295.031,0.967115
28.440,290.957,0.865684
28.460,270.380,0.750000
28.470,262.927,0.908463
28.480,260.837,0.927599
28.490,261.749,0.956335
28.500,264.143,0.916478
28.510,266.664,0.957798
28.520,267.945,0.967654
28.530,267.723,0.964267
28.540,264.704,0.932137
28.550,260.103,0.879201
28.560,255.738,0.921667
28.570,255.042,0.924340
28.580,258.176,0.911411
28.590,262.023,0.899869
28.600,267.377,0.872088
28.610,270.789,0.936846
28.620,269.956,0.926980
28.630,266.476,0.916930
28.640,264.005,0.863574
28.670,225.904,0.774600
28.680,222.880,0.875724
28.690,221.328,0.904340
28.700,220.099,0.924612
28.710,218.618,0.941673
28.720,216.553,0.882306
28.740,200.143,0.761607
28.750,195.654,0.875952
28.760,193.437,0.916569
28.770,192.840,0.895258
28.780,193.763,0.878316
28.790,196.165,0.888245
28.800,198.502,0.884229
28.810,199.843,0.882734
28.820,200.131,0.870216
28.830,199.006,0.880875
28.840,195.422,0.906863
28.850,192.538,0.918785
28.860,191.187,0.916683
28.870,191.415,0.923221
28.880,192.381,0.929604
28.890,194.257,0.920647
28.900,197.033,0.904122
28.910,200.290,0.825474
28.920,204.587,0.759261
28.930,210.317,0.905343
28.940,213.144,0.954132
28.950,215.231,0.948383
28.960,216.404,0.941407
28.970,216.861,0.910728
28.980,217.004,0.910888
28.990,216.897,0.901255
29.000,216.180,0.914918
29.010,215.608,0.916823
29.020,215.357,0.931757
29.030,215.963,0.934133
29.040,216.827,0.906523
29.050,217.244,0.941651
29.060,217.318,0.938416
29.070,217.711,0.954749
29.080,218.707,0.931168
29.090,220.287,0.932316
29.100,222.965,0.895228
29.110,223.527,0.934119
29.120,221.865,0.919906
29.130,220.881,0.941019
29.140,219.428,0.874551
29.150,217.036,0.752502
29.160,208.119,0.817828
29.170,205.286,0.926648
29.180,204.248,0.903867
29.190,202.550,0.796936
29.230,183.869,0.806525
29.240,180.995,0.870302
29.270,166.275,0.813848
29.280,162.164,0.840319
29.290,159.469,0.930545
29.300,158.680,0.926264
29.310,160.891,0.872114
29.320,163.204,0.917406
29.330,164.493,0.944942
29.340,165.385,0.973725
29.350,166.253,0.946151
29.360,167.681,0.919038
29.370,169.327,0.909847
29.380,169.744,0.904418
29.390,169.458,0.912229
29.400,169.431,0.907409
29.410,170.113,0.886745
29.420,170.903,0.900684
29.430,171.380,0.917001
29.440,171.608,0.918531
29.450,171.875,0.885557
29.460,173.322,0.918489
29.470,174.983,0.889604
29.480,175.613,0.849156
29.490,175.837,0.781063
29.520,167.319,0.767342
29.600,193.757,0.794279
29.610,195.206,0.911164
29.620,195.618,0.924560
29.630,195.362,0.930208
29.640,195.505,0.899528
29.650,196.293,0.920308
29.660,196.823,0.953861
29.670,196.749,0.957301
29.680,196.590,0.960305
29.690,196.776,0.960287
29.700,196.861,0.960848
29.710,196.591,0.963165
29.720,196.001,0.955555
29.730,195.833,0.950096
29.740,195.615,0.940506
29.750,195.263,0.956835
29.760,194.899,0.953414
29.770,195.281,0.886684
29.780,197.552,0.758861
29.820,213.832,0.848785
29.830,215.889,0.941442
29.840,216.889,0.932818
29.850,217.642,0.962538
29.860,218.483,0.950258
29.870,219.714,0.928782
29.880,221.355,0.932391
29.890,222.749,0.916575
29.900,224.071,0.882366
29.910,224.558,0.877278
29.920,223.651,0.891244
29.930,219.610,0.825652
29.940,216.538,0.905770
29.950,214.907,0.923171
29.960,213.829,0.920570
29.970,212.482,0.864144
29.980,211.418,0.852149
29.990,212.960,0.898507
30.000,214.551,0.885337
30.010,217.993,0.822209
30.030,234.859,0.779449
30.040,237.615,0.858864
30.050,241.048,0.910166
30.060,246.758,0.865601
30.070,252.147,0.923947
30.080,254.094,0.964258
30.090,255.090,0.946824
30.100,255.306,0.958449
30.110,254.721,0.946672
30.120,254.833,0.921825
30.130,256.060,0.953896
30.140,257.125,0.940465
30.150,258.233,0.934851
30.160,259.583,0.954010
30.170,261.084,0.942727
30.180,261.675,0.944593
30.190,261.426,0.887658
30.200,261.439,0.893109
30.210,260.265,0.843963
30.220,257.097,0.873155
30.230,255.332,0.909466
30.240,255.753,0.937944
30.250,256.739,0.956081
30.260,257.544,0.934213
30.270,257.617,0.933229
30.280,256.421,0.964978
30.290,255.314,0.958853
30.300,255.311,0.948742
30.310,256.331,0.966254
30.320,256.951,0.973457
30.330,257.632,0.963584
30.340,258.499,0.954422
30.350,258.930,0.964043
30.360,258.771,0.959409
30.370,258.172,0.943361
30.380,258.233,0.947254
30.390,259.149,0.959679
30.400,260.380,0.945720
30.410,260.814,0.922516
30.420,260.499,0.936823
30.430,260.198,0.944869
30.440,260.178,0.945669
30.450,260.253,0.948264
30.460,260.536,0.941371
30.470,260.706,0.936986
30.480,260.609,0.939573
30.490,261.090,0.941525
30.500,261.707,0.963534
30.510,261.894,0.971193
30.520,261.628,0.965744
30.530,260.304,0.951265
30.540,259.239,0.958244
30.550,258.862,0.958898
30.560,259.635,0.958423
30.570,261.145,0.940423
30.580,261.664,0.959651
30.590,261.324,0.953447
30.600,260.627,0.942393
30.610,260.020,0.952456
30.620,259.331,0.953797
30.630,259.208,0.953550
30.640,259.697,0.957820
30.650,259.731,0.960621
30.660,258.884,0.956221
30.670,258.609,0.955589
30.680,258.942,0.961846
30.690,259.632,0.957841
30.700,260.093,0.953129
30.710,259.679,0.948573
30.720,256.817,0.939756
30.730,253.889,0.969703
30.740,251.905,0.939257
30.750,249.140,0.884122
30.760,244.956,0.920100
30.770,241.959,0.957960
30.780,241.637,0.975219
30.790,243.890,0.948774
30.800,246.942,0.915674
30.810,252.114,0.813645
30.820,261.311,0.820011
30.830,265.404,0.955791
30.840,267.374,0.938906
30.850,266.944,0.915116
30.860,261.731,0.842710
30.910,216.812,0.816463
30.920,216.820,0.763054
30.930,216.800,0.786243
30.940,217.976,0.823959
31.010,239.885,0.772283
31.020,240.257,0.839257
31.030,239.018,0.845036
31.040,238.362,0.769904
31.130,245.130,0.764835
31.180,244.813,0.785379
31.240,218.643,0.755518
31.250,218.505,0.857655
31.260,219.593,0.817621
31.270,220.759,0.757549
31.310,215.911,0.798786
31.390,258.471,0.885053
31.400,262.940,0.958238
31.410,264.357,0.927602
31.420,262.360,0.913400
31.430,257.794,0.827258
31.450,241.758,0.941680
31.460,242.787,0.949017
31.470,247.053,0.862453
31.520,313.349,0.928864
31.530,313.059,0.905418
31.580,258.237,0.888617
31.590,257.381,0.913066
31.600,260.295,0.884693
31.610,263.519,0.928930
31.620,264.541,0.943846
31.630,264.279,0.941480
31.640,263.083,0.940849
31.650,258.739,0.878391
31.660,252.765,0.916606
31.670,250.339,0.950438
31.680,252.879,0.882761
31.690,258.301,0.898125
31.700,263.014,0.905537
31.710,269.330,0.899066
31.720,274.180,0.931078
31.730,276.009,0.919815
31.740,274.854,0.920982
31.750,270.295,0.850652
31.810,228.130,0.798526
31.820,230.269,0.836871
31.830,230.546,0.861552
31.840,228.000,0.888327
31.850,225.719,0.892123
31.860,221.585,0.816148
31.910,208.702,0.835430
31.930,221.638,0.811369
31.940,223.655,0.901167
31.950,223.958,0.901791
31.960,223.636,0.808127
32.020,212.646,0.839640
32.030,239.084,0.804454
32.040,274.961,0.850702
32.050,300.898,0.870847
32.060,341.817,0.868846
32.070,375.933,0.820839
32.080,411.494,0.779869
32.130,576.858,0.777599
32.140,580.370,0.847008
32.150,584.567,0.884577
32.160,586.260,0.918823
32.170,586.014,0.916156
32.180,584.219,0.912801
32.190,582.960,0.908985
32.200,581.734,0.873686
32.210,581.554,0.798762
32.250,587.518,0.783789
32.260,586.421,0.767164
32.280,578.139,0.805971
32.290,582.571,0.763051
32.480,650.996,0.825898
32.490,658.272,0.877985
32.500,660.159,0.885251
32.510,660.683,0.778167
32.740,690.910,0.849875
32.750,683.579,0.802102
32.880,520.625,0.758281
32.890,519.886,0.775044
32.900,519.553,0.767116
33.010,589.130,0.875832
33.020,591.948,0.905986
33.030,591.927,0.892193
33.040,588.737,0.919377
33.050,585.496,0.931837
33.140,582.472,0.856442
33.150,581.130,0.871723
33.160,580.052,0.764496
33.170,582.024,0.783804
33.180,587.807,0.780965
33.220,439.716,0.836120
33.230,429.826,0.916011
33.240,385.434,0.917703
33.250,356.334,0.882800
33.260,329.746,0.753510
33.400,221.222,0.755696
33.410,221.088,0.842009
33.420,221.441,0.922357
33.430,222.373,0.926976
33.440,224.159,0.909844
33.450,227.817,0.893482
33.460,231.174,0.897120
33.470,235.483,0.857957
33.480,240.557,0.825539
33.510,234.181,0.875751
33.520,238.273,0.875488
33.530,243.754,0.924885
33.540,249.408,0.910412
33.550,255.219,0.922981
33.560,258.934,0.944095
33.570,261.989,0.951209
33.580,262.605,0.965911
33.590,261.758,0.950970
33.600,259.136,0.918846
33.610,255.513,0.892171
33.620,251.370,0.879446
33.630,246.533,0.870304
33.640,241.583,0.865475
33.650,236.788,0.849023
33.660,234.769,0.876473
33.670,237.973,0.850479
33.680,243.086,0.907935
33.690,251.727,0.826892
33.730,300.027,0.904359
33.740,302.629,0.959079
33.750,302.869,0.950832
33.760,300.642,0.913069
33.780,276.691,0.845823
33.790,269.079,0.928807
33.800,263.486,0.934576
33.810,260.748,0.932235
33.820,260.278,0.948202
33.830,259.978,0.951170
33.840,258.486,0.946634
33.850,256.939,0.971811
33.860,256.644,0.973602
33.870,256.795,0.973727
33.880,256.677,0.970259
33.890,255.895,0.968082
33.900,254.218,0.966714
33.910,252.970,0.964525
33.920,252.309,0.944975
33.930,252.110,0.939445
33.940,252.728,0.949805
33.950,255.844,0.941801
33.960,257.973,0.931493
33.970,256.970,0.953131
33.980,254.258,0.951678
33.990,251.691,0.942837
34.000,250.398,0.956991
34.010,249.663,0.939212
34.020,248.581,0.934189
34.030,247.514,0.956186
34.040,246.884,0.943636
34.050,246.890,0.943291
34.060,247.562,0.960070
34.070,247.765,0.958900
34.080,247.018,0.947601
34.090,246.351,0.925651
34.100,245.889,0.950704
34.110,245.221,0.965134
34.120,244.111,0.951470
34.130,243.497,0.941823
34.140,242.332,0.961979
34.150,241.007,0.945036
34.160,240.097,0.951155
34.170,240.085,0.950792
34.180,239.986,0.949629
34.190,239.876,0.952911
34.200,239.126,0.946265
34.210,237.037,0.918994
34.220,234.488,0.925513
34.230,232.308,0.883342
34.240,229.502,0.883781
34.250,227.315,0.900918
34.260,227.026,0.893809
34.270,227.245,0.784921
34.380,267.035,0.865292
34.390,276.406,0.751155
34.480,252.379,0.764208
34.560,287.225,0.751276
34.570,286.953,0.847330
34.580,287.719,0.804893
34.750,250.070,0.840671
34.760,256.161,0.957783
34.770,258.380,0.950925
34.780,257.225,0.905845
34.790,251.498,0.767291
34.800,242.083,0.790418
34.820,232.076,0.814796
34.830,239.848,0.791377
34.840,245.635,0.831276
34.880,300.757,0.788225
34.890,306.241,0.928388
34.900,306.854,0.935754
34.910,301.098,0.871930
34.940,267.960,0.871711
34.950,263.017,0.950835
34.960,262.147,0.966302
34.970,263.057,0.953476
34.980,265.707,0.962565
34.990,267.353,0.948301
35.000,266.824,0.961407
35.010,264.508,0.952280
35.020,259.467,0.854948
35.030,250.520,0.888535
35.040,247.520,0.941589
35.050,249.900,0.891083
35.060,254.313,0.850700
35.070,258.813,0.899213
35.080,261.988,0.906035
35.090,262.907,0.907080
35.100,260.635,0.859623
35.110,256.707,0.854797
35.150,206.776,0.808370
35.160,209.014,0.784856
35.180,222.863,0.892410
35.190,225.160,0.900266
35.200,226.412,0.914436
35.210,226.043,0.915146
35.220,223.616,0.786299
35.240,205.465,0.751210
35.250,202.233,0.857929
35.260,203.272,0.841653
35.310,232.976,0.813275
35.350,206.122,0.794688
35.360,201.194,0.841112
35.370,197.026,0.880520
35.380,195.331,0.895280
35.390,195.467,0.825748
35.400,196.368,0.871337
35.410,197.189,0.886805
35.420,197.700,0.825885
35.450,197.021,0.803125
35.460,197.219,0.823232
35.470,197.407,0.842605
35.480,197.779,0.803637
