time,frequency,confidence
130.560,346.451,0.978585
130.570,346.370,0.978077
130.580,346.288,0.977031
130.590,346.771,0.976614
130.600,346.957,0.976209
130.610,346.177,0.978468
130.620,344.849,0.964467
130.630,343.771,0.959118
130.640,342.356,0.956980
130.650,337.310,0.928410
130.660,334.234,0.951543
130.670,335.474,0.919890
130.680,342.532,0.921733
130.690,346.904,0.964912
130.700,350.362,0.956164
130.710,355.665,0.882051
130.720,358.463,0.937503
130.730,353.356,0.907617
130.740,346.089,0.853182
130.750,329.121,0.702111
130.760,313.909,0.574210
130.770,297.144,0.690786
130.780,296.969,0.642512
130.790,300.930,0.681215
130.800,307.814,0.815510
130.810,309.358,0.915151
130.820,307.983,0.906492
130.830,302.894,0.906265
130.840,298.411,0.847901
130.850,288.520,0.647578
130.860,273.797,0.461213
130.870,259.680,0.900202
130.880,258.404,0.935535
130.890,258.805,0.939657
130.900,259.033,0.941621
130.910,259.539,0.934222
130.920,259.879,0.925776
130.930,257.964,0.873492
130.940,253.831,0.865915
130.950,247.372,0.890596
130.960,244.984,0.939049
130.970,245.669,0.925464
130.980,250.769,0.847054
130.990,259.376,0.832596
131.000,266.813,0.826378
131.010,273.662,0.901724
131.020,274.737,0.949039
131.030,272.757,0.923021
131.040,267.746,0.907243
131.050,260.765,0.725588
131.060,237.413,0.548350
131.070,224.292,0.621110
131.080,217.383,0.805052
131.090,213.783,0.921714
131.100,213.006,0.947803
131.110,214.431,0.909485
131.120,216.231,0.936791
131.130,216.660,0.914911
131.140,216.737,0.899786
131.150,217.278,0.934971
131.160,217.579,0.947552
131.170,217.399,0.944295
131.180,216.803,0.916587
131.190,216.130,0.944405
131.200,214.749,0.890135
131.210,210.532,0.729501
131.220,205.473,0.801430
131.230,200.571,0.763196
131.240,194.784,0.785541
131.250,190.634,0.836430
131.260,190.202,0.828820
131.270,192.528,0.635780
131.280,200.313,0.491130
131.290,227.330,0.302448
131.300,250.224,0.535583
131.310,258.383,0.753745
131.320,263.031,0.855660
131.330,264.990,0.933611
131.340,264.502,0.924807
131.350,262.683,0.846401
131.360,254.522,0.446481
131.370,240.318,0.737786
131.380,240.066,0.661495
131.390,249.888,0.611871
131.400,264.223,0.536237
131.410,269.647,0.355095
131.420,302.921,0.515415
131.430,312.326,0.790369
131.440,317.273,0.882399
131.450,319.706,0.868418
131.460,316.855,0.646869
131.470,300.121,0.575773
131.480,267.703,0.261399
131.490,260.016,0.752928
131.500,259.630,0.935235
131.510,261.300,0.921387
131.520,264.786,0.887416
131.530,269.385,0.926370
131.540,271.214,0.962016
131.550,270.730,0.951249
131.560,268.527,0.953670
131.570,263.425,0.857768
131.580,257.723,0.860755
131.590,254.753,0.922751
131.600,255.425,0.886990
131.610,259.462,0.920462
131.620,263.845,0.885295
131.630,268.965,0.939080
131.640,270.717,0.943101
131.650,269.191,0.913227
131.660,261.831,0.760498
131.670,256.537,0.730355
131.680,236.270,0.367941
131.690,218.013,0.722312
131.700,215.454,0.895777
131.710,215.359,0.928221
131.720,216.248,0.919864
131.730,216.638,0.887773
131.740,216.312,0.894866
131.750,214.714,0.814268
131.760,209.642,0.621026
131.770,204.297,0.617980
131.780,200.221,0.255631
131.790,197.288,0.824726
131.800,197.080,0.757256
131.810,194.882,0.433911
131.820,196.231,0.329818
131.830,197.249,0.517581
131.840,196.894,0.736282
131.850,195.482,0.737614
131.860,194.533,0.468902
131.870,195.101,0.615180
131.880,196.113,0.694739
131.890,196.843,0.738709
131.900,197.992,0.585046
131.910,198.277,0.327827
131.920,201.920,0.272661
131.930,204.743,0.314998
131.940,206.179,0.850856
131.950,208.089,0.911935
131.960,210.405,0.838368
131.970,215.120,0.888625
131.980,217.476,0.918783
131.990,218.648,0.890623
132.000,218.769,0.866071
132.010,218.641,0.834300
132.020,218.684,0.751445
132.030,218.085,0.682655
132.040,217.582,0.824197
132.050,217.231,0.876865
132.060,217.424,0.928712
132.070,217.569,0.927321
132.080,217.514,0.915949
132.090,217.379,0.782179
132.100,217.963,0.690251
132.110,218.339,0.818771
132.120,218.157,0.824244
132.130,217.920,0.868438
132.140,218.569,0.849402
132.150,218.766,0.848061
132.160,218.282,0.889069
132.170,217.732,0.893563
132.180,217.607,0.903137
132.190,217.398,0.889657
132.200,216.529,0.856787
132.210,215.927,0.897078
132.220,215.596,0.910403
132.230,215.870,0.886027
132.240,215.895,0.820554
132.250,215.902,0.689279
132.260,216.500,0.598873
132.270,217.752,0.629250
132.280,216.449,0.656488
132.290,211.886,0.552604
132.300,207.616,0.544326
132.310,207.265,0.565885
132.320,204.222,0.462393
132.330,201.783,0.451768
132.340,202.298,0.407339
132.350,201.702,0.263036
132.360,197.583,0.347748
132.370,195.441,0.476428
132.380,193.680,0.286310
132.390,221.139,0.432502
132.400,220.767,0.606714
132.410,198.130,0.379333
132.420,214.592,0.406122
132.430,214.871,0.531600
132.440,192.699,0.145611
132.450,170.560,0.271561
132.460,156.728,0.254383
132.470,158.531,0.341446
132.480,160.790,0.275427
132.490,161.914,0.243597
132.500,165.421,0.115655
132.510,175.877,0.204424
132.520,185.121,0.129789
132.530,190.780,0.154558
132.540,195.681,0.206198
132.550,197.715,0.423428
132.560,197.956,0.509713
132.570,200.599,0.508044
132.580,204.583,0.537291
132.590,214.153,0.488328
132.600,215.287,0.580701
132.610,214.067,0.347342
132.620,201.441,0.238476
132.630,190.549,0.201536
132.640,183.101,0.169625
132.650,181.006,0.311922
132.660,179.632,0.434908
132.670,178.269,0.565619
132.680,174.274,0.780650
132.690,170.161,0.431801
132.700,164.757,0.278444
132.710,164.848,0.686895
132.720,166.527,0.770322
132.730,167.450,0.705449
132.740,168.611,0.524546
132.750,175.557,0.426606
132.760,198.644,0.382879
132.770,201.183,0.419270
132.780,202.544,0.419797
132.790,202.556,0.499672
132.800,201.560,0.635717
132.810,199.428,0.686002
132.820,196.088,0.801563
132.830,196.211,0.894791
132.840,196.473,0.891534
132.850,196.540,0.900757
132.860,196.866,0.890246
132.870,197.676,0.847329
132.880,197.299,0.867726
132.890,195.043,0.895174
132.900,193.200,0.827933
132.910,192.965,0.607875
132.920,194.364,0.524425
132.930,198.966,0.654102
132.940,204.832,0.797426
132.950,209.863,0.809316
132.960,212.305,0.907136
132.970,213.349,0.939740
132.980,213.373,0.952091
132.990,211.840,0.893150
133.000,208.885,0.828608
133.010,206.460,0.838631
133.020,205.228,0.779036
133.030,205.996,0.805977
133.040,205.981,0.739570
133.050,206.223,0.681308
133.060,207.570,0.604863
133.070,211.039,0.573049
133.080,216.757,0.488169
133.090,217.604,0.456824
133.100,214.063,0.426857
133.110,212.659,0.597016
133.120,213.529,0.730897
133.130,214.274,0.712131
133.140,217.137,0.648984
133.150,219.302,0.427286
133.160,222.331,0.451797
133.170,223.603,0.632636
133.180,225.175,0.595976
133.190,227.619,0.497195
133.200,231.005,0.288836
133.210,211.916,0.352248
133.220,214.679,0.389152
133.230,219.609,0.258623
133.240,217.442,0.144629
133.250,210.209,0.525116
133.260,216.413,0.860328
133.270,219.437,0.911953
133.280,221.430,0.950919
133.290,222.296,0.924915
133.300,222.964,0.924290
133.310,224.734,0.894728
133.320,227.186,0.900813
133.330,229.377,0.903057
133.340,232.958,0.922100
133.350,235.650,0.911414
133.360,238.873,0.932905
133.370,242.452,0.942229
133.380,245.388,0.946499
133.390,246.815,0.913662
133.400,246.809,0.907802
133.410,246.661,0.896363
133.420,246.797,0.923305
133.430,246.468,0.912401
133.440,245.195,0.949383
133.450,244.847,0.943464
133.460,246.267,0.909545
133.470,247.999,0.937950
133.480,249.638,0.941246
133.490,251.080,0.953918
133.500,252.307,0.932225
133.510,252.403,0.925755
133.520,252.241,0.902053
133.530,252.540,0.913273
133.540,252.988,0.942726
133.550,253.747,0.955155
133.560,253.962,0.961019
133.570,253.623,0.948795
133.580,253.903,0.948579
133.590,254.827,0.937142
133.600,255.810,0.966245
133.610,256.923,0.960449
133.620,258.279,0.909069
133.630,259.800,0.916669
133.640,260.152,0.919595
133.650,258.269,0.916444
133.660,257.360,0.939837
133.670,257.609,0.926350
133.680,257.878,0.898113
133.690,257.991,0.850468
133.700,258.451,0.853591
133.710,258.810,0.892361
133.720,258.029,0.888282
133.730,256.590,0.955638
133.740,256.842,0.970064
133.750,258.496,0.948162
133.760,259.694,0.952237
133.770,259.942,0.944442
133.780,259.485,0.951572
133.790,259.081,0.957958
133.800,259.435,0.954073
133.810,259.431,0.948229
133.820,258.345,0.923787
133.830,257.876,0.917746
133.840,258.317,0.911660
133.850,257.989,0.909014
133.860,256.323,0.961755
133.870,254.775,0.939705
133.880,255.037,0.926691
133.890,257.371,0.929459
133.900,257.893,0.929272
133.910,256.404,0.968861
133.920,256.468,0.974853
133.930,257.011,0.971652
133.940,256.858,0.967702
133.950,255.925,0.965164
133.960,254.443,0.960722
133.970,253.802,0.970350
133.980,252.952,0.960673
133.990,250.879,0.943716
134.000,248.111,0.937646
134.010,246.089,0.928631
134.020,246.011,0.936662
134.030,247.879,0.916595
134.040,251.177,0.807549
134.050,261.359,0.629993
134.060,266.283,0.909831
134.070,265.948,0.954965
134.080,263.692,0.901831
134.090,261.196,0.873318
134.100,254.549,0.649998
134.110,241.564,0.458520
134.120,221.700,0.579980
134.130,216.332,0.856604
134.140,213.615,0.919825
134.150,211.921,0.935217
134.160,211.194,0.949972
134.170,211.733,0.902640
134.180,213.663,0.890575
134.190,217.394,0.847509
134.200,219.314,0.817931
134.210,220.595,0.791099
134.220,224.067,0.523262
134.230,243.170,0.564841
134.240,241.926,0.690739
134.250,243.550,0.767865
134.260,244.607,0.743237
134.270,246.061,0.717842
134.280,244.443,0.714879
134.290,246.562,0.689154
134.300,247.795,0.764123
134.310,248.113,0.806728
134.320,248.855,0.781683
134.330,249.032,0.717358
134.340,246.380,0.626379
134.350,245.083,0.720516
134.360,246.350,0.812781
134.370,246.911,0.788177
134.380,246.289,0.781756
134.390,246.138,0.711290
134.400,246.626,0.640396
134.410,244.635,0.241302
134.420,228.188,0.287056
134.430,229.393,0.142222
134.440,227.010,0.125623
134.450,222.953,0.244844
134.460,223.858,0.137391
134.470,217.767,0.395026
134.480,216.077,0.421720
134.490,215.527,0.488743
134.500,217.562,0.499627
134.510,213.542,0.232925
134.520,201.905,0.251806
134.530,206.058,0.621812
134.540,214.070,0.585217
134.550,227.721,0.713337
134.560,235.346,0.603502
134.570,253.774,0.727574
134.580,260.745,0.881113
134.590,264.352,0.931737
134.600,263.744,0.928940
134.610,259.095,0.881276
134.620,252.817,0.734117
134.630,242.217,0.831314
134.640,240.531,0.926190
134.650,243.484,0.902673
134.660,251.522,0.778882
134.670,264.399,0.561921
134.680,278.066,0.659978
134.690,291.285,0.514227
134.700,305.064,0.832432
134.710,310.090,0.898136
134.720,309.697,0.827500
134.730,296.531,0.632123
134.740,287.395,0.655489
134.750,269.108,0.582440
134.760,259.177,0.879913
134.770,257.675,0.945415
134.780,259.650,0.938699
134.790,262.118,0.936684
134.800,263.247,0.944720
134.810,263.512,0.944447
134.820,262.316,0.942486
134.830,258.461,0.856472
134.840,250.189,0.803452
134.850,243.531,0.902970
134.860,241.634,0.971814
134.870,242.532,0.973155
134.880,245.303,0.918603
134.890,250.847,0.715238
134.900,259.585,0.863153
134.910,262.100,0.929074
134.920,262.255,0.919975
134.930,259.343,0.759120
134.940,249.071,0.749431
134.950,245.640,0.875957
134.960,247.996,0.727510
134.970,246.898,0.553997
134.980,243.314,0.411429
134.990,260.928,0.169532
135.000,260.997,0.272200
135.010,242.168,0.363077
135.020,224.866,0.301216
135.030,221.711,0.272301
135.040,209.559,0.185008
135.050,200.087,0.553388
135.060,193.959,0.762930
135.070,192.900,0.847393
135.080,194.780,0.538946
135.090,207.021,0.470910
135.100,211.509,0.661982
135.110,217.273,0.765861
135.120,221.263,0.922370
135.130,222.171,0.908544
135.140,219.799,0.890908
135.150,212.650,0.556870
135.160,204.321,0.774576
135.170,199.143,0.752561
135.180,194.018,0.833179
135.190,190.798,0.856727
135.200,188.417,0.864277
135.210,187.851,0.884054
135.220,188.691,0.823652
135.230,189.621,0.848227
135.240,190.249,0.821677
135.250,191.184,0.780178
135.260,192.458,0.781891
135.270,193.734,0.773241
135.280,195.105,0.789894
135.290,195.673,0.842614
135.300,195.310,0.844379
135.310,195.788,0.797204
135.320,196.726,0.773830
135.330,197.545,0.626244
135.340,197.945,0.619417
135.350,197.215,0.739760
135.360,196.152,0.866654
135.370,195.515,0.846656
135.380,195.466,0.741507
135.390,195.540,0.734187
135.400,195.777,0.811956
135.410,195.137,0.604893
135.420,195.560,0.851447
135.430,196.429,0.895921
135.440,197.316,0.846992
135.450,197.438,0.803925
135.460,196.749,0.721181
135.470,195.252,0.726510
135.480,194.263,0.818124
135.490,192.641,0.763310
135.500,190.423,0.787548
135.510,189.057,0.743349
135.520,188.927,0.626138
135.530,192.082,0.580601
135.540,191.524,0.566390
135.550,170.056,0.259941
135.560,169.030,0.713788
135.570,168.670,0.772086
135.580,169.308,0.829962
135.590,170.375,0.867748
135.600,170.793,0.874330
135.610,170.297,0.834315
135.620,170.503,0.814843
135.630,170.592,0.694099
135.640,172.081,0.571127
135.650,172.972,0.504432
135.660,172.083,0.473278
135.670,167.745,0.463586
135.680,166.047,0.521018
135.690,162.739,0.369090
135.700,162.595,0.666071
135.710,161.729,0.677911
135.720,160.376,0.564288
135.730,158.162,0.658040
135.740,157.934,0.693577
135.750,161.984,0.639949
135.760,165.324,0.765172
135.770,166.302,0.644054
135.780,171.271,0.335576
135.790,176.936,0.580089
135.800,176.957,0.597942
135.810,177.867,0.583473
135.820,177.801,0.390049
135.830,177.831,0.367440
135.840,172.725,0.524392
135.850,167.589,0.541566
135.860,164.996,0.658566
135.870,165.231,0.217682
135.880,168.912,0.221623
135.890,174.727,0.088833
135.900,177.155,0.288473
135.910,177.910,0.349171
135.920,176.242,0.501602
135.930,175.196,0.377904
135.940,175.264,0.416419
135.950,171.090,0.500409
135.960,165.965,0.507280
135.970,161.669,0.379947
135.980,156.345,0.273561
135.990,157.549,0.236347
136.000,161.598,0.243016
136.010,165.855,0.315551
136.020,164.860,0.341871
136.030,169.178,0.422695
136.040,170.749,0.632268
136.050,171.114,0.772054
136.060,171.337,0.772335
136.070,174.788,0.745812
136.080,174.203,0.688941
136.090,168.053,0.493061
136.100,162.646,0.660017
136.110,159.861,0.518588
136.120,162.889,0.325597
136.130,163.763,0.187157
136.140,161.085,0.291777
136.150,170.589,0.175480
136.160,185.106,0.209556
136.170,183.365,0.152786
136.180,183.286,0.161887
136.190,183.168,0.081896
136.200,175.464,0.135036
136.210,167.992,0.341570
136.220,164.861,0.450155
136.230,165.004,0.493825
136.240,179.517,0.352597
136.250,196.401,0.430639
136.260,196.328,0.667643
136.270,199.109,0.570396
136.280,198.466,0.602170
136.290,196.405,0.680243
136.300,196.285,0.590968
136.310,196.812,0.676753
136.320,197.524,0.790461
136.330,197.308,0.882873
136.340,196.143,0.921103
136.350,195.240,0.914049
136.360,194.801,0.844060
136.370,194.389,0.763469
136.380,194.036,0.846567
136.390,193.634,0.837856
136.400,193.317,0.812447
136.410,192.844,0.852261
136.420,192.048,0.886457
136.430,190.686,0.852519
136.440,188.698,0.857880
136.450,188.099,0.815562
136.460,190.398,0.495951
136.470,196.243,0.692305
136.480,202.907,0.494655
136.490,213.908,0.777638
136.500,217.002,0.862667
136.510,218.762,0.911023
136.520,218.927,0.897759
136.530,219.154,0.900830
136.540,219.576,0.898892
136.550,218.705,0.928402
136.560,216.894,0.874954
136.570,215.709,0.907338
136.580,216.263,0.894206
136.590,217.867,0.909450
136.600,218.946,0.906562
136.610,219.389,0.896058
136.620,219.757,0.915942
136.630,218.946,0.913413
136.640,217.291,0.887722
136.650,215.934,0.809165
136.660,214.029,0.598946
136.670,212.242,0.512429
136.680,215.249,0.512851
136.690,218.001,0.750402
136.700,220.564,0.908114
136.710,222.717,0.902721
136.720,225.951,0.843599
136.730,230.795,0.771058
136.740,234.306,0.864389
136.750,236.664,0.905893
136.760,239.289,0.928093
136.770,241.964,0.953917
136.780,243.881,0.937630
136.790,245.123,0.948509
136.800,245.709,0.880377
136.810,247.441,0.784093
136.820,248.418,0.871289
136.830,250.134,0.865176
136.840,253.269,0.909688
136.850,252.922,0.950737
136.860,251.429,0.954038
136.870,251.081,0.945374
136.880,252.427,0.911730
136.890,253.059,0.909990
136.900,253.030,0.928931
136.910,254.724,0.900736
136.920,255.769,0.916472
136.930,254.809,0.876384
136.940,253.649,0.904228
136.950,253.201,0.880938
136.960,253.849,0.751898
136.970,255.642,0.622823
136.980,286.624,0.559553
136.990,329.571,0.816876
137.000,388.470,0.895513
137.010,414.072,0.943288
137.020,493.004,0.946711
137.030,533.975,0.938014
137.040,592.185,0.918699
137.050,697.909,0.894654
137.060,773.512,0.839282
137.070,771.507,0.797131
137.080,774.632,0.695023
137.090,778.460,0.670994
137.100,779.739,0.624577
137.110,780.550,0.659325
137.120,782.289,0.693159
137.130,784.055,0.710275
137.140,784.926,0.546507
137.150,784.698,0.490784
137.160,782.356,0.653378
137.170,781.177,0.829410
137.180,779.945,0.876746
137.190,778.968,0.932271
137.200,778.887,0.920925
137.210,779.334,0.914236
137.220,779.804,0.911886
137.230,779.505,0.878985
137.240,778.859,0.901913
137.250,780.073,0.920041
137.260,780.971,0.924211
137.270,781.777,0.906927
137.280,782.357,0.922562
137.290,782.639,0.928134
137.300,781.765,0.909886
137.310,777.733,0.917314
137.320,772.219,0.810450
137.330,767.540,0.674910
137.340,756.725,0.428217
137.350,751.354,0.804702
137.360,749.634,0.859856
137.370,749.087,0.828333
137.380,753.168,0.763890
137.390,758.826,0.462046
137.400,766.434,0.781011
137.410,769.869,0.850713
137.420,770.149,0.850688
137.430,765.183,0.777601
137.440,755.323,0.775415
137.450,745.065,0.856927
137.460,739.740,0.900585
137.470,740.509,0.912127
137.480,740.446,0.782224
137.490,684.322,0.325309
137.500,599.484,0.220359
137.510,541.923,0.322808
137.520,492.791,0.126462
137.530,443.052,0.045842
137.540,396.511,0.028410
137.550,360.010,0.006016
137.560,326.775,0.025712
137.570,290.193,0.153168
137.580,260.616,0.133917
137.590,237.521,0.456946
137.600,235.903,0.661130
137.610,233.266,0.662764
137.620,231.459,0.642990
137.630,229.307,0.432509
137.640,243.743,0.159203
137.650,264.124,0.133937
137.660,276.563,0.152309
137.670,256.534,0.491893
137.680,249.847,0.592520
137.690,246.677,0.641988
137.700,244.198,0.383274
137.710,230.965,0.288705
137.720,225.606,0.443119
137.730,247.615,0.245271
137.740,254.730,0.117274
137.750,255.025,0.088868
137.760,255.197,0.142493
137.770,252.374,0.084221
137.780,247.152,0.056135
137.790,245.744,0.484137
